rentalline_id,transaction_id,inventory_id,line_price,vat
25451,29354,3175,18.00,3.60
25452,15470,8630,15.00,3.00
25453,14155,13907,30.00,6.00
25454,30284,6606,18.00,3.60
25455,8100,4117,5.00,1.00
25456,12191,12470,35.00,7.00
25457,9123,8499,50.00,10.00
25458,26389,4922,22.00,4.40
25459,19250,2068,25.00,5.00
25460,6054,8875,18.00,3.60
25461,29800,9221,27.00,5.40
25462,32792,6100,45.00,9.00
25463,12253,6158,12.00,2.40
25464,39169,14569,25.00,5.00
25465,14550,1083,24.00,4.80
25466,24946,7009,5.00,1.00
25467,29928,7103,25.00,5.00
25468,77,12818,36.00,7.20
25469,5482,5138,22.00,4.40
25470,19796,10605,52.50,10.50
25471,26971,5979,25.00,5.00
25472,29217,8721,20.00,4.00
25473,25276,3121,33.00,6.60
25474,23184,2933,4.00,0.80
25475,24943,10824,60.00,12.00
25476,25701,10250,6.00,1.20
25477,4031,12222,10.00,2.00
25478,13852,4075,22.00,4.40
25479,31699,3997,5.00,1.00
25480,20026,1306,60.00,12.00
25481,8754,12611,3.00,0.60
25482,36180,9806,24.00,4.80
25483,12725,10684,52.50,10.50
25484,16161,5822,18.00,3.60
25485,39691,11292,10.00,2.00
25486,15904,926,35.00,7.00
25487,35604,6152,30.00,6.00
25488,13742,9282,2.00,0.40
25489,5134,11910,48.00,9.60
25490,34198,5977,5.00,1.00
25491,33895,11414,18.00,3.60
25492,34672,5256,60.00,12.00
25493,7859,14296,6.00,1.20
25494,31546,1288,2.00,0.40
25495,20199,6027,50.00,10.00
25496,17627,6120,4.00,0.80
25497,21344,12577,12.00,2.40
25498,27396,659,18.00,3.60
25499,26979,8694,6.00,1.20
25500,34372,10019,12.00,2.40
25501,2928,2718,3.00,0.60
25502,8096,3351,12.00,2.40
25503,17150,3208,18.00,3.60
25504,4346,11758,18.00,3.60
25505,37811,4375,44.00,8.80
25506,8004,6039,4.00,0.80
25507,1181,5904,6.00,1.20
25508,14300,11590,48.00,9.60
25509,8016,6223,36.00,7.20
25510,5407,10591,3.00,0.60
25511,22195,13406,24.00,4.80
25512,3691,8586,22.00,4.40
25513,34498,9626,12.00,2.40
25514,25992,9275,5.00,1.00
25515,17042,9037,33.00,6.60
25516,16533,14051,15.00,3.00
25517,10719,3252,18.00,3.60
25518,7411,3575,33.00,6.60
25519,15503,6701,24.00,4.80
25520,11974,10052,15.00,3.00
25521,898,5419,35.00,7.00
25522,31292,12906,50.00,10.00
25523,10608,3738,2.00,0.40
25524,18002,2216,3.00,0.60
25525,26924,6856,20.00,4.00
25526,30793,4953,37.50,7.50
25527,20461,7197,25.00,5.00
25528,38831,8931,18.00,3.60
25529,38537,10306,48.00,9.60
25530,15831,8348,33.00,6.60
25531,39655,14167,9.00,1.80
25532,36693,11274,18.00,3.60
25533,929,4218,30.00,6.00
25534,34588,8466,5.00,1.00
25535,9179,8542,45.00,9.00
25536,33191,3084,7.50,1.50
25537,4228,3625,4.00,0.80
25538,37611,12219,2.00,0.40
25539,36230,9152,10.00,2.00
25540,17230,14048,60.00,12.00
25541,30494,12828,3.00,0.60
25542,30153,11644,30.00,6.00
25543,37577,14098,8.00,1.60
25544,13799,7083,18.00,3.60
25545,19382,6732,35.00,7.00
25546,36729,12780,105.00,21.00
25547,6614,13157,12.00,2.40
25548,27824,430,15.00,3.00
25549,27192,5862,10.00,2.00
25550,19178,1871,8.00,1.60
25551,23102,896,10.00,2.00
25552,26870,14553,6.00,1.20
25553,21641,14217,4.00,0.80
25554,11400,11078,45.00,9.00
25555,38182,5910,4.00,0.80
25556,28368,10599,2.00,0.40
25557,34015,10982,24.00,4.80
25558,37248,10549,12.00,2.40
25559,9546,14854,20.00,4.00
25560,31040,11252,8.00,1.60
25561,34203,6936,18.00,3.60
25562,4294,7796,10.00,2.00
25563,33551,1580,60.00,12.00
25564,6349,6667,50.00,10.00
25565,3086,6924,75.00,15.00
25566,16698,3478,25.00,5.00
25567,28088,6994,22.50,4.50
25568,18225,13511,4.00,0.80
25569,3003,3396,75.00,15.00
25570,5594,10485,10.00,2.00
25571,20766,6556,16.00,3.20
25572,7172,8033,27.00,5.40
25573,28031,4314,6.00,1.20
25574,4886,7579,12.00,2.40
25575,29427,1218,16.00,3.20
25576,6453,7065,50.00,10.00
25577,29368,11285,10.00,2.00
25578,27611,7859,5.00,1.00
25579,7900,6757,40.00,8.00
25580,25883,7437,32.00,6.40
25581,15462,1899,12.00,2.40
25582,7840,449,50.00,10.00
25583,9415,14707,4.00,0.80
25584,38431,6485,20.00,4.00
25585,38123,6280,30.00,6.00
25586,14989,731,4.00,0.80
25587,21580,6996,36.00,7.20
25588,14133,10881,15.00,3.00
25589,39435,4506,4.00,0.80
25590,8317,14508,30.00,6.00
25591,5227,11437,18.00,3.60
25592,31840,6456,22.00,4.40
25593,231,7191,18.00,3.60
25594,1385,8976,15.00,3.00
25595,16320,4706,30.00,6.00
25596,28144,14272,8.00,1.60
25597,36503,9603,54.00,10.80
25598,32730,5176,6.00,1.20
25599,20057,1162,15.00,3.00
25600,5016,5916,8.00,1.60
25601,6709,7909,4.00,0.80
25602,29397,3215,15.00,3.00
25603,1939,3489,25.00,5.00
25604,25497,2653,22.50,4.50
25605,4190,9581,45.00,9.00
25606,33523,14924,30.00,6.00
25607,15079,5396,75.00,15.00
25608,36399,9466,10.00,2.00
25609,18455,12213,30.00,6.00
25610,19766,2981,30.00,6.00
25611,39476,11914,32.00,6.40
25612,31066,1949,4.00,0.80
25613,33704,13597,6.00,1.20
25614,33440,642,2.00,0.40
25615,38535,597,35.00,7.00
25616,39581,9095,3.00,0.60
25617,24359,6120,4.00,0.80
25618,37722,7261,4.00,0.80
25619,19296,14986,25.00,5.00
25620,2852,4500,4.50,0.90
25621,2802,1354,18.00,3.60
25622,28355,3823,24.00,4.80
25623,30569,8058,4.00,0.80
25624,25048,6961,10.00,2.00
25625,30784,296,30.00,6.00
25626,19348,5505,66.00,13.20
25627,34224,13865,50.00,10.00
25628,13790,6746,45.00,9.00
25629,2391,5808,105.00,21.00
25630,18874,9788,4.00,0.80
25631,24082,10126,8.00,1.60
25632,34421,12944,15.00,3.00
25633,30323,1221,10.00,2.00
25634,27788,12031,10.00,2.00
25635,1795,11900,18.00,3.60
25636,4327,3802,6.00,1.20
25637,37160,1424,30.00,6.00
25638,23099,13391,18.00,3.60
25639,31677,1993,30.00,6.00
25640,39661,14765,8.00,1.60
25641,32313,10144,12.00,2.40
25642,39414,9582,8.00,1.60
25643,36667,10972,15.00,3.00
25644,29542,8127,30.00,6.00
25645,5432,2333,4.00,0.80
25646,29901,12181,3.00,0.60
25647,24157,10820,12.00,2.40
25648,33041,11822,12.00,2.40
25649,508,7145,35.00,7.00
25650,29598,4990,3.00,0.60
25651,16389,9440,6.00,1.20
25652,16736,4251,12.00,2.40
25653,744,10681,27.00,5.40
25654,30477,6524,27.00,5.40
25655,23911,12964,54.00,10.80
25656,15960,11685,12.00,2.40
25657,21063,1551,54.00,10.80
25658,1910,12109,10.00,2.00
25659,34547,10063,6.00,1.20
25660,37246,6143,20.00,4.00
25661,13657,5901,10.00,2.00
25662,19195,9308,18.00,3.60
25663,33207,4238,24.00,4.80
25664,19000,14445,16.00,3.20
25665,12796,14982,22.00,4.40
25666,10686,14129,30.00,6.00
25667,32063,10952,12.00,2.40
25668,21179,12376,4.00,0.80
25669,37847,11748,24.00,4.80
25670,17214,14927,45.00,9.00
25671,19931,9250,30.00,6.00
25672,19005,5984,15.00,3.00
25673,12178,7538,27.00,5.40
25674,25610,13921,20.00,4.00
25675,12730,9794,24.00,4.80
25676,37217,3860,22.00,4.40
25677,2169,5032,3.00,0.60
25678,23130,9971,24.00,4.80
25679,27703,10484,30.00,6.00
25680,25676,14196,12.00,2.40
25681,34646,2573,12.00,2.40
25682,11677,12222,5.00,1.00
25683,14776,12947,2.00,0.40
25684,4582,14152,30.00,6.00
25685,7328,11239,6.00,1.20
25686,22346,10187,6.00,1.20
25687,14845,5928,18.00,3.60
25688,25216,14289,20.00,4.00
25689,31836,14240,10.00,2.00
25690,16996,4512,30.00,6.00
25691,8309,1548,70.00,14.00
25692,13557,4314,4.50,0.90
25693,36412,5972,4.00,0.80
25694,24035,9294,30.00,6.00
25695,328,1138,16.00,3.20
25696,35524,11029,7.50,1.50
25697,11422,2488,75.00,15.00
25698,33698,5154,18.00,3.60
25699,13932,4228,33.00,6.60
25700,6057,5312,6.00,1.20
25701,33267,8244,15.00,3.00
25702,22854,5094,54.00,10.80
25703,14510,11648,12.00,2.40
25704,24602,12064,30.00,6.00
25705,19002,12521,25.00,5.00
25706,23154,1608,16.00,3.20
25707,24394,1241,30.00,6.00
25708,18661,6923,18.00,3.60
25709,30804,498,35.00,7.00
25710,23569,8702,9.00,1.80
25711,11402,11441,33.00,6.60
25712,36612,9671,10.00,2.00
25713,8384,12732,30.00,6.00
25714,18991,9240,5.00,1.00
25715,18023,14010,10.00,2.00
25716,34007,48,20.00,4.00
25717,1336,12104,16.00,3.20
25718,24268,6680,3.00,0.60
25719,7635,3257,70.00,14.00
25720,26718,2097,18.00,3.60
25721,32821,10589,3.00,0.60
25722,36879,9734,16.00,3.20
25723,93,9192,60.00,12.00
25724,12296,3120,35.00,7.00
25725,37919,11181,35.00,7.00
25726,22442,6545,48.00,9.60
25727,26728,9866,6.00,1.20
25728,9381,6455,25.00,5.00
25729,8927,4499,20.00,4.00
25730,403,5368,20.00,4.00
25731,4232,12609,32.00,6.40
25732,22390,10166,20.00,4.00
25733,4693,4313,35.00,7.00
25734,34565,4317,10.00,2.00
25735,39981,8745,30.00,6.00
25736,13816,14782,27.00,5.40
25737,12549,775,54.00,10.80
25738,26879,13946,8.00,1.60
25739,34006,13426,12.00,2.40
25740,23718,14064,10.00,2.00
25741,15889,3398,60.00,12.00
25742,30385,10180,25.00,5.00
25743,5102,9653,12.00,2.40
25744,14249,1666,12.00,2.40
25745,16764,8582,6.00,1.20
25746,7630,5315,10.00,2.00
25747,10393,5028,3.00,0.60
25748,2830,8002,12.00,2.40
25749,29566,4577,18.00,3.60
25750,8831,14027,54.00,10.80
25751,29288,12878,10.00,2.00
25752,16087,2598,12.00,2.40
25753,14238,9751,5.00,1.00
25754,11676,5814,22.00,4.40
25755,258,11214,15.00,3.00
25756,5808,12851,30.00,6.00
25757,4295,13844,60.00,12.00
25758,28444,357,60.00,12.00
25759,27957,7396,8.00,1.60
25760,6157,7809,27.00,5.40
25761,31339,6250,8.00,1.60
25762,15778,3012,54.00,10.80
25763,39432,14489,12.00,2.40
25764,26654,14186,18.00,3.60
25765,20145,2846,35.00,7.00
25766,8874,12603,18.00,3.60
25767,20878,10444,48.00,9.60
25768,17601,12065,3.00,0.60
25769,8452,5387,15.00,3.00
25770,33250,5666,37.50,7.50
25771,23621,13954,4.00,0.80
25772,24373,1087,22.00,4.40
25773,4123,11102,20.00,4.00
25774,25982,1654,75.00,15.00
25775,16186,10357,36.00,7.20
25776,18994,2293,18.00,3.60
25777,2101,2490,24.00,4.80
25778,29866,14318,10.00,2.00
25779,5709,6545,16.00,3.20
25780,18442,13009,15.00,3.00
25781,31366,12832,30.00,6.00
25782,11706,3168,40.00,8.00
25783,27988,13637,15.00,3.00
25784,16054,11188,3.00,0.60
25785,22740,9715,20.00,4.00
25786,33451,12914,8.00,1.60
25787,33095,8433,5.00,1.00
25788,18149,2050,90.00,18.00
25789,647,381,10.00,2.00
25790,29871,8571,30.00,6.00
25791,18405,4359,35.00,7.00
25792,11852,13222,45.00,9.00
25793,27899,765,3.00,0.60
25794,21943,8935,24.00,4.80
25795,26090,3470,54.00,10.80
25796,37243,6048,18.00,3.60
25797,31418,4219,24.00,4.80
25798,7563,9032,10.00,2.00
25799,20236,13579,8.00,1.60
25800,27363,12900,12.00,2.40
25801,27026,14076,16.00,3.20
25802,37426,11012,12.00,2.40
25803,386,10841,7.50,1.50
25804,14496,13847,60.00,12.00
25805,16826,11530,45.00,9.00
25806,36508,3177,50.00,10.00
25807,24458,348,10.00,2.00
25808,16674,225,25.00,5.00
25809,8012,4796,90.00,18.00
25810,4449,943,12.00,2.40
25811,38332,11879,30.00,6.00
25812,9943,13465,60.00,12.00
25813,13958,618,30.00,6.00
25814,12545,946,5.00,1.00
25815,1349,4949,75.00,15.00
25816,10464,9573,18.00,3.60
25817,5842,13725,60.00,12.00
25818,8358,11507,4.00,0.80
25819,1708,6642,5.00,1.00
25820,6693,14700,32.00,6.40
25821,14156,5944,16.00,3.20
25822,1845,10282,10.00,2.00
25823,12174,10489,5.00,1.00
25824,7956,11088,36.00,7.20
25825,14705,10628,5.00,1.00
25826,18095,9523,6.00,1.20
25827,7972,14060,16.00,3.20
25828,15,12875,10.00,2.00
25829,5212,1209,2.00,0.40
25830,4931,10675,16.00,3.20
25831,15625,792,12.00,2.40
25832,33494,2937,22.00,4.40
25833,37166,13637,15.00,3.00
25834,1635,8031,9.00,1.80
25835,3620,4588,8.00,1.60
25836,22111,6788,3.00,0.60
25837,33506,1860,60.00,12.00
25838,6110,5636,12.00,2.40
25839,5205,5205,52.50,10.50
25840,38763,14453,40.00,8.00
25841,16541,11137,4.00,0.80
25842,7271,14532,4.00,0.80
25843,21757,3237,18.00,3.60
25844,24078,5703,5.00,1.00
25845,18324,12065,4.50,0.90
25846,26810,6669,16.00,3.20
25847,39646,11857,22.00,4.40
25848,14314,10318,75.00,15.00
25849,39152,8612,22.00,4.40
25850,18407,11800,9.00,1.80
25851,32768,13306,6.00,1.20
25852,4260,2984,8.00,1.60
25853,17945,5056,5.00,1.00
25854,5190,8441,45.00,9.00
25855,33963,1562,16.00,3.20
25856,33843,4742,25.00,5.00
25857,7259,11771,4.50,0.90
25858,6327,3677,60.00,12.00
25859,18499,14892,18.00,3.60
25860,37110,8568,30.00,6.00
25861,23066,10797,36.00,7.20
25862,2828,4903,9.00,1.80
25863,1304,958,5.00,1.00
25864,34119,5095,20.00,4.00
25865,4975,2905,10.00,2.00
25866,37061,7160,6.00,1.20
25867,3132,11869,25.00,5.00
25868,32602,4888,75.00,15.00
25869,12036,2851,18.00,3.60
25870,4314,6608,54.00,10.80
25871,26114,258,50.00,10.00
25872,32876,9808,30.00,6.00
25873,9788,11657,12.00,2.40
25874,8753,10041,12.00,2.40
25875,6076,1409,70.00,14.00
25876,7156,14648,33.00,6.60
25877,39723,2614,16.00,3.20
25878,718,9037,22.00,4.40
25879,20958,13199,75.00,15.00
25880,4929,832,5.00,1.00
25881,7306,8564,8.00,1.60
25882,28779,9672,36.00,7.20
25883,2141,2145,15.00,3.00
25884,15014,3442,37.50,7.50
25885,33214,7407,27.00,5.40
25886,18665,7755,4.00,0.80
25887,20978,6935,7.50,1.50
25888,16814,13576,40.00,8.00
25889,38632,12031,30.00,6.00
25890,26942,12866,6.00,1.20
25891,28651,6921,24.00,4.80
25892,32043,4678,44.00,8.80
25893,8425,13666,90.00,18.00
25894,24082,5982,30.00,6.00
25895,19317,7480,4.00,0.80
25896,13784,7737,45.00,9.00
25897,37264,4471,44.00,8.80
25898,21072,4162,20.00,4.00
25899,24127,10001,20.00,4.00
25900,10608,632,20.00,4.00
25901,35957,13442,10.00,2.00
25902,1006,176,4.00,0.80
25903,18859,10482,54.00,10.80
25904,34883,12318,30.00,6.00
25905,1765,4079,15.00,3.00
25906,36756,2903,18.00,3.60
25907,19445,4378,4.00,0.80
25908,20334,3695,12.00,2.40
25909,23074,7631,52.50,10.50
25910,25080,7698,22.00,4.40
25911,13526,4868,24.00,4.80
25912,11566,6069,12.00,2.40
25913,17420,4984,75.00,15.00
25914,11427,4847,16.00,3.20
25915,15241,11046,18.00,3.60
25916,3080,10881,15.00,3.00
25917,35601,5068,12.00,2.40
25918,4221,3197,75.00,15.00
25919,16576,13944,6.00,1.20
25920,34699,2872,22.00,4.40
25921,18368,12133,6.00,1.20
25922,13132,2797,12.00,2.40
25923,25674,5506,50.00,10.00
25924,36676,11841,2.00,0.40
25925,36516,13109,25.00,5.00
25926,27637,7566,6.00,1.20
25927,15595,2595,70.00,14.00
25928,23069,5796,7.50,1.50
25929,32259,11296,16.00,3.20
25930,7674,10638,30.00,6.00
25931,19665,2559,30.00,6.00
25932,3855,8487,50.00,10.00
25933,27167,7886,54.00,10.80
25934,22285,3735,20.00,4.00
25935,7753,5648,6.00,1.20
25936,23314,6348,3.00,0.60
25937,9419,43,15.00,3.00
25938,21883,2303,7.50,1.50
25939,28683,410,4.00,0.80
25940,7278,13127,16.00,3.20
25941,34334,3366,4.00,0.80
25942,15319,1223,3.00,0.60
25943,14929,13160,36.00,7.20
25944,16994,13063,40.00,8.00
25945,27888,12856,18.00,3.60
25946,33125,9058,10.00,2.00
25947,5256,7025,25.00,5.00
25948,8989,5139,32.00,6.40
25949,22056,13294,30.00,6.00
25950,36865,11043,4.00,0.80
25951,11937,13660,25.00,5.00
25952,1985,9656,32.00,6.40
25953,12379,4981,4.00,0.80
25954,22578,1485,25.00,5.00
25955,12043,5750,36.00,7.20
25956,18311,7572,52.50,10.50
25957,20262,1934,12.00,2.40
25958,32248,14276,4.00,0.80
25959,14644,13360,66.00,13.20
25960,21092,6131,24.00,4.80
25961,36956,10200,12.00,2.40
25962,24917,423,30.00,6.00
25963,19662,6879,24.00,4.80
25964,24184,7911,3.00,0.60
25965,35724,2322,9.00,1.80
25966,314,3914,3.00,0.60
25967,36744,9116,4.50,0.90
25968,37898,9386,18.00,3.60
25969,20716,12662,4.00,0.80
25970,35101,5088,15.00,3.00
25971,18642,9302,15.00,3.00
25972,38097,1487,2.00,0.40
25973,35970,2612,22.00,4.40
25974,6208,4962,48.00,9.60
25975,11856,11784,27.00,5.40
25976,3113,13635,36.00,7.20
25977,13587,10041,12.00,2.40
25978,39814,4618,50.00,10.00
25979,21556,9794,48.00,9.60
25980,17012,1082,44.00,8.80
25981,8269,904,25.00,5.00
25982,32011,743,30.00,6.00
25983,2172,4961,6.00,1.20
25984,36254,2498,22.50,4.50
25985,6483,14214,60.00,12.00
25986,37164,11336,22.00,4.40
25987,17881,12180,5.00,1.00
25988,23845,8460,8.00,1.60
25989,32187,847,18.00,3.60
25990,39067,1954,18.00,3.60
25991,31469,3761,6.00,1.20
25992,17724,14151,30.00,6.00
25993,10459,8829,4.00,0.80
25994,37028,7623,33.00,6.60
25995,23288,9931,30.00,6.00
25996,11291,2268,25.00,5.00
25997,21150,12837,27.00,5.40
25998,31012,3631,2.00,0.40
25999,22141,5399,36.00,7.20
26000,17862,9576,70.00,14.00
26001,5992,13727,15.00,3.00
26002,17878,12204,2.00,0.40
26003,2270,7341,24.00,4.80
26004,24938,5580,18.00,3.60
26005,34290,6346,37.50,7.50
26006,17872,2512,22.00,4.40
26007,2254,268,5.00,1.00
26008,9064,10491,12.00,2.40
26009,22419,10560,35.00,7.00
26010,22490,2059,15.00,3.00
26011,32131,3666,4.00,0.80
26012,28831,2193,2.00,0.40
26013,19680,1102,75.00,15.00
26014,31563,5694,20.00,4.00
26015,32144,4229,12.00,2.40
26016,16719,421,2.00,0.40
26017,24018,13719,4.00,0.80
26018,2091,5378,4.00,0.80
26019,23240,13990,75.00,15.00
26020,4513,3569,15.00,3.00
26021,15166,14864,40.00,8.00
26022,29674,8066,40.00,8.00
26023,33420,14146,10.00,2.00
26024,19811,13173,40.00,8.00
26025,3076,12220,16.00,3.20
26026,24133,7630,18.00,3.60
26027,27787,251,18.00,3.60
26028,16768,3242,24.00,4.80
26029,31841,10949,20.00,4.00
26030,12330,1920,25.00,5.00
26031,9404,5837,37.50,7.50
26032,29506,7258,5.00,1.00
26033,20048,2891,18.00,3.60
26034,11319,8364,6.00,1.20
26035,31211,11972,3.00,0.60
26036,16361,12728,2.00,0.40
26037,18976,2011,30.00,6.00
26038,16916,1965,30.00,6.00
26039,30179,8549,30.00,6.00
26040,34965,11014,36.00,7.20
26041,1817,12080,12.00,2.40
26042,11191,1424,30.00,6.00
26043,35382,9995,45.00,9.00
26044,25905,10185,20.00,4.00
26045,16101,7512,3.00,0.60
26046,31722,8726,4.00,0.80
26047,26444,1403,60.00,12.00
26048,22232,3811,6.00,1.20
26049,13084,7363,12.00,2.40
26050,30598,9446,3.00,0.60
26051,30429,8767,6.00,1.20
26052,4197,3228,20.00,4.00
26053,26920,14409,105.00,21.00
26054,21761,1992,10.00,2.00
26055,30074,2140,12.00,2.40
26056,21040,8317,35.00,7.00
26057,36738,5078,30.00,6.00
26058,32503,7446,44.00,8.80
26059,20079,10162,6.00,1.20
26060,13303,14325,30.00,6.00
26061,25954,4815,30.00,6.00
26062,3707,14306,8.00,1.60
26063,23217,1165,36.00,7.20
26064,15093,13483,30.00,6.00
26065,11985,13712,32.00,6.40
26066,8775,1027,75.00,15.00
26067,18507,12383,16.00,3.20
26068,10406,1412,18.00,3.60
26069,9809,10067,10.00,2.00
26070,24567,12915,10.00,2.00
26071,6981,1649,4.00,0.80
26072,21525,12936,22.00,4.40
26073,26757,1364,30.00,6.00
26074,3013,3612,16.00,3.20
26075,19106,11842,24.00,4.80
26076,6069,7030,12.00,2.40
26077,29306,2264,45.00,9.00
26078,30474,6002,48.00,9.60
26079,38350,11634,18.00,3.60
26080,11609,12073,20.00,4.00
26081,35035,6613,9.00,1.80
26082,5864,6533,10.00,2.00
26083,9117,10014,4.00,0.80
26084,13757,6971,18.00,3.60
26085,30891,14465,15.00,3.00
26086,23203,696,27.00,5.40
26087,29281,1986,6.00,1.20
26088,18553,13109,37.50,7.50
26089,3686,2986,40.00,8.00
26090,24850,14212,25.00,5.00
26091,39103,392,20.00,4.00
26092,13798,5973,4.00,0.80
26093,17901,3177,25.00,5.00
26094,23451,10556,18.00,3.60
26095,5038,4210,20.00,4.00
26096,16731,1046,48.00,9.60
26097,13055,10891,25.00,5.00
26098,27615,9858,12.00,2.40
26099,27089,4584,36.00,7.20
26100,27014,12885,22.00,4.40
26101,20789,5383,16.00,3.20
26102,8477,8343,22.50,4.50
26103,15952,5982,30.00,6.00
26104,37923,11616,16.00,3.20
26105,37615,9754,18.00,3.60
26106,22232,7024,30.00,6.00
26107,38091,9381,18.00,3.60
26108,21775,2529,30.00,6.00
26109,29551,2897,36.00,7.20
26110,25115,278,45.00,9.00
26111,23967,14850,22.00,4.40
26112,832,11433,24.00,4.80
26113,13381,1287,12.00,2.40
26114,37612,1718,54.00,10.80
26115,36959,8116,10.00,2.00
26116,1291,12276,20.00,4.00
26117,23543,8259,18.00,3.60
26118,9056,1941,45.00,9.00
26119,32218,12732,30.00,6.00
26120,33240,13778,18.00,3.60
26121,1915,11254,18.00,3.60
26122,15556,14922,37.50,7.50
26123,778,67,22.00,4.40
26124,35749,12733,24.00,4.80
26125,28088,12426,24.00,4.80
26126,7585,6199,18.00,3.60
26127,34597,6090,15.00,3.00
26128,15458,5793,18.00,3.60
26129,11778,5219,36.00,7.20
26130,6275,2776,16.00,3.20
26131,20220,2189,4.00,0.80
26132,33092,10138,36.00,7.20
26133,35945,7024,30.00,6.00
26134,29120,13804,45.00,9.00
26135,8688,1955,6.00,1.20
26136,5991,5515,66.00,13.20
26137,36279,14665,10.00,2.00
26138,22272,11382,66.00,13.20
26139,18351,8922,15.00,3.00
26140,6046,14995,5.00,1.00
26141,25826,7766,36.00,7.20
26142,244,11411,22.00,4.40
26143,7382,5443,30.00,6.00
26144,32794,3899,16.00,3.20
26145,5616,5946,4.00,0.80
26146,16162,13016,5.00,1.00
26147,32599,654,45.00,9.00
26148,15226,5838,36.00,7.20
26149,37884,12108,3.00,0.60
26150,14612,590,4.00,0.80
26151,26306,782,9.00,1.80
26152,16140,1629,30.00,6.00
26153,19823,12657,16.00,3.20
26154,17287,3977,6.00,1.20
26155,12080,8549,90.00,18.00
26156,10204,10668,36.00,7.20
26157,11554,4578,20.00,4.00
26158,28797,12470,35.00,7.00
26159,33220,14104,4.00,0.80
26160,124,11513,22.00,4.40
26161,3903,6800,6.00,1.20
26162,25597,2545,52.50,10.50
26163,32766,5618,35.00,7.00
26164,16162,8421,45.00,9.00
26165,23218,14834,25.00,5.00
26166,28478,10718,45.00,9.00
26167,18073,13587,20.00,4.00
26168,8380,10747,9.00,1.80
26169,34069,5115,5.00,1.00
26170,29381,6049,6.00,1.20
26171,12323,13231,45.00,9.00
26172,1403,9420,25.00,5.00
26173,848,13342,25.00,5.00
26174,39649,3861,22.00,4.40
26175,19154,12168,15.00,3.00
26176,19457,10570,20.00,4.00
26177,39406,1086,70.00,14.00
26178,30126,11388,33.00,6.60
26179,36006,11962,6.00,1.20
26180,7999,7525,3.00,0.60
26181,31115,14774,22.00,4.40
26182,23202,4405,66.00,13.20
