inventory_id,condition,status,equipment_id
5169,Excellent,Available,26
5170,Maintenance Required,Available,26
5171,Maintenance Required,Available,80
5172,Good,Maintenance,56
5173,Excellent,Rented,48
5174,Fair,Available,4
5175,Excellent,Rented,25
5176,Maintenance Required,Rented,78
5177,Excellent,Available,24
5178,Excellent,Available,69
5179,Good,Maintenance,50
5180,Excellent,Available,58
5181,Fair,Available,62
5182,Good,Available,58
5183,Good,Available,37
5184,Good,Rented,11
5185,Maintenance Required,Available,14
5186,Maintenance Required,Available,1
5187,Excellent,Maintenance,73
5188,Good,Available,48
5189,Fair,Maintenance,53
5190,Maintenance Required,Maintenance,27
5191,Maintenance Required,Rented,16
5192,Good,Maintenance,21
5193,Maintenance Required,Available,51
5194,Excellent,Rented,53
5195,Maintenance Required,Available,61
5196,Fair,Rented,45
5197,Fair,Available,32
5198,Excellent,Available,13
5199,Maintenance Required,Available,57
5200,Excellent,Available,46
5201,Good,Available,6
5202,Excellent,Available,69
5203,Fair,Available,70
5204,Maintenance Required,Available,68
5205,Fair,Rented,28
5206,Fair,Available,65
5207,Good,Available,61
5208,Excellent,Available,68
5209,Excellent,Available,37
5210,Excellent,Available,37
5211,Maintenance Required,Available,8
5212,Good,Available,75
5213,Maintenance Required,Available,52
5214,Excellent,Rented,67
5215,Excellent,Available,15
5216,Maintenance Required,Rented,47
5217,Good,Available,12
5218,Fair,Rented,3
5219,Excellent,Available,46
5220,Fair,Available,6
5221,Fair,Available,71
5222,Good,Available,71
5223,Excellent,Rented,62
5224,Excellent,Rented,74
5225,Fair,Maintenance,40
5226,Fair,Rented,31
5227,Excellent,Available,45
5228,Good,Maintenance,51
5229,Maintenance Required,Available,28
5230,Good,Available,63
5231,Fair,Available,39
5232,Excellent,Rented,66
5233,Good,Available,5
5234,Excellent,Available,45
5235,Fair,Available,24
5236,Maintenance Required,Rented,79
5237,Excellent,Available,32
5238,Fair,Available,5
5239,Excellent,Available,28
5240,Maintenance Required,Rented,71
5241,Fair,Available,22
5242,Excellent,Maintenance,39
5243,Excellent,Rented,49
5244,Maintenance Required,Available,7
5245,Maintenance Required,Available,10
5246,Excellent,Rented,76
5247,Excellent,Available,53
5248,Good,Maintenance,3
5249,Maintenance Required,Maintenance,38
5250,Good,Maintenance,14
5251,Fair,Available,13
5252,Maintenance Required,Available,13
5253,Fair,Rented,42
5254,Good,Available,50
5255,Good,Available,57
5256,Fair,Available,20
5257,Excellent,Available,54
5258,Maintenance Required,Maintenance,57
5259,Maintenance Required,Rented,65
5260,Good,Maintenance,23
5261,Maintenance Required,Maintenance,46
5262,Maintenance Required,Available,40
5263,Excellent,Maintenance,47
5264,Maintenance Required,Available,8
5265,Good,Available,60
5266,Fair,Rented,12
5267,Maintenance Required,Available,13
5268,Good,Rented,36
5269,Fair,Available,11
5270,Excellent,Rented,58
5271,Excellent,Available,43
5272,Excellent,Available,34
5273,Maintenance Required,Available,24
5274,Fair,Maintenance,37
5275,Maintenance Required,Maintenance,19
5276,Fair,Available,37
5277,Excellent,Available,12
5278,Excellent,Available,60
5279,Maintenance Required,Rented,77
5280,Excellent,Maintenance,18
5281,Good,Rented,25
5282,Maintenance Required,Available,32
5283,Fair,Available,22
5284,Maintenance Required,Available,61
5285,Fair,Available,63
5286,Maintenance Required,Available,40
5287,Excellent,Available,35
5288,Excellent,Available,56
5289,Good,Available,46
5290,Fair,Available,20
5291,Maintenance Required,Available,44
5292,Good,Available,72
5293,Good,Available,56
5294,Fair,Available,27
5295,Fair,Available,47
5296,Fair,Available,2
5297,Fair,Available,17
5298,Fair,Available,62
5299,Maintenance Required,Maintenance,48
5300,Excellent,Maintenance,65
5301,Good,Available,36
5302,Good,Rented,57
5303,Good,Rented,10
5304,Good,Available,25
5305,Good,Maintenance,5
5306,Maintenance Required,Maintenance,28
5307,Good,Available,14
5308,Maintenance Required,Available,53
5309,Good,Available,58
5310,Maintenance Required,Available,20
5311,Maintenance Required,Rented,58
5312,Fair,Rented,57
5313,Fair,Maintenance,79
5314,Excellent,Maintenance,66
5315,Maintenance Required,Maintenance,38
5316,Maintenance Required,Available,58
5317,Good,Maintenance,75
5318,Fair,Maintenance,38
5319,Good,Available,79
5320,Maintenance Required,Rented,26
5321,Maintenance Required,Available,45
5322,Maintenance Required,Maintenance,52
5323,Excellent,Available,34
5324,Maintenance Required,Rented,30
5325,Good,Available,57
5326,Good,Available,5
5327,Excellent,Available,51
5328,Maintenance Required,Rented,14
5329,Excellent,Available,77
5330,Fair,Available,32
5331,Good,Available,27
5332,Excellent,Available,26
5333,Excellent,Available,13
5334,Maintenance Required,Available,51
5335,Excellent,Available,70
5336,Maintenance Required,Available,32
5337,Excellent,Available,69
5338,Good,Maintenance,77
5339,Fair,Available,68
5340,Excellent,Available,10
5341,Good,Maintenance,36
5342,Excellent,Available,62
5343,Good,Available,63
5344,Fair,Maintenance,12
5345,Excellent,Rented,11
5346,Excellent,Maintenance,55
5347,Good,Available,54
5348,Fair,Available,49
5349,Maintenance Required,Available,38
5350,Maintenance Required,Available,19
5351,Fair,Rented,19
5352,Good,Available,71
5353,Excellent,Maintenance,44
5354,Maintenance Required,Available,19
5355,Fair,Available,32
5356,Good,Available,54
5357,Fair,Available,8
5358,Fair,Rented,10
5359,Maintenance Required,Available,79
5360,Good,Maintenance,51
5361,Excellent,Available,68
5362,Maintenance Required,Available,73
5363,Maintenance Required,Maintenance,24
5364,Maintenance Required,Available,51
5365,Good,Rented,7
5366,Excellent,Rented,71
5367,Good,Available,72
5368,Excellent,Rented,38
5369,Maintenance Required,Available,29
5370,Maintenance Required,Available,7
5371,Good,Maintenance,36
5372,Good,Maintenance,3
5373,Good,Available,2
5374,Fair,Rented,7
5375,Maintenance Required,Available,23
5376,Excellent,Available,62
5377,Maintenance Required,Available,37
5378,Fair,Rented,66
5379,Good,Available,80
5380,Good,Rented,30
5381,Excellent,Available,30
5382,Good,Maintenance,23
5383,Good,Available,27
5384,Maintenance Required,Available,74
5385,Fair,Available,42
5386,Fair,Maintenance,15
5387,Fair,Rented,32
5388,Fair,Available,48
5389,Maintenance Required,Available,11
5390,Fair,Rented,47
5391,Excellent,Available,70
5392,Good,Available,61
5393,Good,Rented,55
5394,Good,Rented,53
5395,Fair,Available,45
5396,Fair,Available,3
5397,Good,Maintenance,70
5398,Fair,Available,64
5399,Maintenance Required,Rented,2
5400,Excellent,Available,5
5401,Maintenance Required,Available,15
5402,Excellent,Available,13
5403,Excellent,Available,47
5404,Good,Available,25
5405,Fair,Rented,15
5406,Maintenance Required,Available,75
5407,Excellent,Available,3
5408,Fair,Rented,11
5409,Excellent,Maintenance,4
5410,Good,Available,26
5411,Excellent,Rented,24
5412,Good,Rented,22
5413,Good,Available,7
5414,Fair,Available,50
5415,Maintenance Required,Available,50
5416,Excellent,Rented,30
5417,Fair,Available,13
5418,Good,Available,71
5419,Excellent,Available,14
5420,Excellent,Rented,61
5421,Fair,Available,16
5422,Fair,Available,60
5423,Excellent,Maintenance,43
5424,Fair,Available,74
5425,Excellent,Maintenance,71
5426,Excellent,Available,2
5427,Maintenance Required,Available,53
5428,Good,Rented,46
5429,Fair,Maintenance,29
5430,Excellent,Rented,48
5431,Good,Available,56
5432,Fair,Available,24
5433,Excellent,Available,31
5434,Maintenance Required,Rented,24
5435,Excellent,Rented,13
5436,Fair,Rented,54
5437,Good,Available,3
5438,Good,Available,75
5439,Maintenance Required,Rented,47
5440,Fair,Available,57
5441,Excellent,Available,39
5442,Excellent,Rented,61
5443,Good,Available,44
5444,Maintenance Required,Maintenance,17
5445,Maintenance Required,Available,80
5446,Maintenance Required,Available,21
5447,Maintenance Required,Maintenance,41
5448,Excellent,Rented,80
5449,Good,Available,71
5450,Excellent,Available,62
5451,Excellent,Available,15
5452,Good,Available,34
5453,Good,Available,15
5454,Fair,Available,65
5455,Maintenance Required,Rented,40
5456,Excellent,Available,28
5457,Excellent,Rented,57
5458,Excellent,Maintenance,34
5459,Maintenance Required,Rented,1
5460,Fair,Available,77
5461,Excellent,Maintenance,41
5462,Maintenance Required,Available,46
5463,Fair,Available,25
5464,Excellent,Rented,16
5465,Excellent,Rented,52
5466,Maintenance Required,Available,4
5467,Excellent,Available,27
5468,Good,Rented,14
5469,Good,Available,28
5470,Excellent,Rented,67
5471,Excellent,Available,21
5472,Maintenance Required,Maintenance,41
5473,Fair,Rented,49
5474,Excellent,Available,34
5475,Excellent,Available,9
5476,Good,Rented,38
5477,Maintenance Required,Maintenance,8
5478,Fair,Available,20
5479,Maintenance Required,Available,16
5480,Fair,Available,27
5481,Excellent,Available,39
5482,Maintenance Required,Available,33
5483,Maintenance Required,Rented,38
5484,Fair,Maintenance,19
5485,Good,Available,19
5486,Maintenance Required,Available,8
5487,Excellent,Available,17
5488,Fair,Rented,55
5489,Good,Maintenance,8
5490,Fair,Available,77
5491,Good,Available,44
5492,Maintenance Required,Rented,36
5493,Good,Available,41
5494,Fair,Rented,64
5495,Fair,Available,33
5496,Excellent,Rented,30
5497,Fair,Available,35
5498,Excellent,Available,56
5499,Excellent,Available,37
5500,Maintenance Required,Available,28
5501,Fair,Rented,29
5502,Excellent,Available,31
5503,Excellent,Rented,64
5504,Maintenance Required,Maintenance,69
5505,Maintenance Required,Rented,42
5506,Excellent,Maintenance,7
5507,Good,Available,68
5508,Excellent,Available,36
5509,Fair,Rented,36
5510,Maintenance Required,Available,40
5511,Fair,Available,31
5512,Maintenance Required,Available,48
5513,Maintenance Required,Available,56
5514,Maintenance Required,Maintenance,13
5515,Good,Available,47
5516,Excellent,Rented,31
5517,Excellent,Available,41
5518,Good,Rented,1
5519,Excellent,Available,3
5520,Fair,Maintenance,67
5521,Maintenance Required,Available,51
5522,Fair,Available,3
5523,Excellent,Available,73
5524,Excellent,Maintenance,46
5525,Maintenance Required,Maintenance,45
5526,Excellent,Maintenance,20
5527,Maintenance Required,Available,35
5528,Maintenance Required,Maintenance,50
5529,Maintenance Required,Available,7
5530,Good,Available,78
5531,Maintenance Required,Available,10
5532,Fair,Available,12
5533,Maintenance Required,Available,5
5534,Excellent,Maintenance,63
5535,Excellent,Rented,69
5536,Good,Available,65
5537,Good,Available,16
5538,Fair,Maintenance,59
5539,Good,Available,18
5540,Good,Available,27
5541,Fair,Rented,24
5542,Maintenance Required,Available,63
5543,Excellent,Available,45
5544,Fair,Rented,67
5545,Maintenance Required,Available,16
5546,Excellent,Available,59
5547,Good,Available,12
5548,Maintenance Required,Rented,23
5549,Good,Available,25
5550,Maintenance Required,Available,41
5551,Fair,Available,63
5552,Fair,Available,13
5553,Fair,Available,2
5554,Maintenance Required,Maintenance,5
5555,Maintenance Required,Available,31
5556,Fair,Maintenance,15
5557,Excellent,Maintenance,59
5558,Fair,Available,79
5559,Excellent,Available,44
5560,Good,Available,73
5561,Excellent,Maintenance,29
5562,Fair,Maintenance,47
5563,Maintenance Required,Maintenance,63
5564,Good,Rented,78
5565,Good,Rented,38
5566,Maintenance Required,Maintenance,27
5567,Maintenance Required,Available,45
5568,Excellent,Rented,29
5569,Good,Maintenance,10
5570,Excellent,Available,20
5571,Excellent,Available,42
5572,Good,Available,10
5573,Excellent,Available,7
5574,Fair,Available,61
5575,Excellent,Available,48
5576,Maintenance Required,Maintenance,34
5577,Fair,Available,36
5578,Good,Available,22
5579,Good,Available,17
5580,Excellent,Maintenance,22
5581,Good,Maintenance,62
5582,Maintenance Required,Available,42
5583,Fair,Available,74
5584,Excellent,Available,75
5585,Excellent,Maintenance,62
5586,Maintenance Required,Maintenance,46
5587,Maintenance Required,Maintenance,27
5588,Excellent,Available,22
5589,Maintenance Required,Maintenance,15
5590,Good,Rented,24
5591,Excellent,Maintenance,7
5592,Good,Rented,77
5593,Fair,Available,9
5594,Good,Available,80
5595,Fair,Available,58
5596,Good,Maintenance,77
5597,Good,Rented,1
5598,Maintenance Required,Available,36
5599,Excellent,Available,70
5600,Good,Rented,29
5601,Fair,Maintenance,8
5602,Maintenance Required,Available,35
5603,Fair,Available,40
5604,Excellent,Rented,40
5605,Excellent,Available,63
5606,Good,Available,42
5607,Good,Available,42
5608,Excellent,Available,34
5609,Excellent,Maintenance,66
5610,Good,Maintenance,23
5611,Excellent,Available,42
5612,Fair,Rented,69
5613,Good,Available,62
5614,Maintenance Required,Available,66
5615,Maintenance Required,Available,29
5616,Maintenance Required,Available,48
5617,Fair,Available,13
5618,Excellent,Rented,28
5619,Maintenance Required,Rented,3
5620,Maintenance Required,Available,54
5621,Good,Available,52
5622,Excellent,Maintenance,12
5623,Maintenance Required,Available,9
5624,Fair,Available,14
5625,Excellent,Maintenance,29
5626,Maintenance Required,Available,32
5627,Good,Available,15
5628,Good,Rented,8
5629,Excellent,Rented,64
5630,Good,Rented,2
5631,Good,Available,74
5632,Excellent,Maintenance,54
5633,Good,Available,75
5634,Fair,Available,2
5635,Good,Available,67
5636,Good,Available,62
5637,Good,Available,51
5638,Fair,Available,58
5639,Maintenance Required,Maintenance,39
5640,Maintenance Required,Available,35
5641,Fair,Available,19
5642,Maintenance Required,Available,8
5643,Excellent,Available,18
5644,Maintenance Required,Rented,29
5645,Excellent,Available,80
5646,Maintenance Required,Available,4
5647,Fair,Rented,5
5648,Excellent,Available,71
5649,Fair,Available,41
5650,Excellent,Maintenance,69
5651,Maintenance Required,Maintenance,78
5652,Fair,Available,34
5653,Fair,Rented,56
5654,Excellent,Rented,69
5655,Fair,Available,34
5656,Fair,Available,5
5657,Fair,Available,8
5658,Fair,Rented,48
5659,Fair,Available,62
5660,Good,Available,73
5661,Maintenance Required,Rented,15
5662,Good,Available,41
5663,Excellent,Available,4
5664,Excellent,Available,33
5665,Fair,Maintenance,5
5666,Maintenance Required,Rented,7
5667,Excellent,Available,3
5668,Maintenance Required,Available,35
5669,Fair,Available,40
5670,Excellent,Available,7
5671,Excellent,Available,38
5672,Maintenance Required,Available,38
5673,Fair,Maintenance,46
5674,Maintenance Required,Maintenance,60
5675,Fair,Maintenance,28
5676,Fair,Available,57
5677,Maintenance Required,Available,47
5678,Good,Available,37
5679,Maintenance Required,Available,51
5680,Maintenance Required,Rented,41
5681,Excellent,Available,8
5682,Excellent,Rented,68
5683,Fair,Available,78
5684,Excellent,Available,12
5685,Maintenance Required,Available,14
5686,Fair,Available,23
5687,Excellent,Available,72
5688,Fair,Maintenance,73
5689,Fair,Available,3
5690,Fair,Available,14
5691,Excellent,Rented,57
5692,Excellent,Rented,33
5693,Maintenance Required,Rented,36
5694,Good,Available,50
5695,Good,Available,6
5696,Excellent,Maintenance,32
5697,Maintenance Required,Rented,59
5698,Good,Available,8
5699,Maintenance Required,Available,40
5700,Fair,Available,53
5701,Maintenance Required,Maintenance,36
5702,Fair,Available,54
5703,Good,Available,65
5704,Excellent,Maintenance,40
5705,Good,Maintenance,30
5706,Excellent,Available,9
